PCA_00_bio,PCA_01_bio,PCA_02_bio,PCA_03_bio,PCA_04_bio,snip_id,embryo_id,experiment_date,temperature,short_pert_name,predicted_stage_hpf,surface_area_um,source,timepoint
-0.6645199607574499,2.143989222463518,-0.16228084869057285,-0.7874236011607969,0.4299451782452897,20240813_24hpf_H04_e00_t0000,20240813_24hpf_H04_e00,20240813_24hpf,28.5,wt_ab,24.12618046875,750180.4528962317,20240813,24.0
-1.7061965753267965,1.4106072821717166,0.2799768629188665,0.25947389913244434,0.10088039654095085,20240813_24hpf_H05_e00_t0000,20240813_24hpf_H05_e00,20240813_24hpf,32.0,wt_ab,24.12335193142361,822039.4782315023,20240813,24.0
-2.092400426151075,0.8068651126233104,-0.015936171284459,0.446476726554885,-0.10201188595279706,20240813_24hpf_H06_e00_t0000,20240813_24hpf_H06_e00,20240813_24hpf,33.5,wt_ab,24.120558940972224,825163.7836808619,20240813,24.0
-1.3531123240607381,1.33571283756211,0.11572935812632773,0.3057878352652223,0.15439846161870027,20240813_24hpf_H07_e00_t0000,20240813_24hpf_H07_e00,20240813_24hpf,35.0,wt_ab,24.11774817708333,926992.998326656,20240813,24.0
2.073273303032735,-0.4001762889778608,-1.0134661613464495,1.0168544004356557,0.19264347694767128,20240813_30hpf_A02_e00_t0000,20240813_30hpf_A02_e00,20240813_30hpf,19.0,wt_ab,30.0,494334.55109867366,20240813,30.0
-1.0340339388787,2.1125984313109374,-0.1614335825967618,-0.20537037810264802,0.2560203592074833,20240813_30hpf_A03_e00_t0000,20240813_30hpf_A03_e00,20240813_30hpf,25.0,wt_ab,30.00277688802084,703778.7312224095,20240813,30.0
-2.0274015078131478,0.6033775353101802,0.11379942247698686,0.5042085916869603,-0.09689689705568744,20240813_30hpf_A04_e00_t0000,20240813_30hpf_A04_e00,20240813_30hpf,28.5,wt_ab,30.005571592881942,858836.8535239598,20240813,30.0
-1.763606888515414,-0.2353695451552709,-0.4295468807715525,0.3392438757120902,-0.33347363911472433,20240813_30hpf_A05_e00_t0000,20240813_30hpf_A05_e00,20240813_30hpf,32.0,wt_ab,30.0083609375,992371.9827299216,20240813,30.0
-1.7834421367740276,-0.04488790027651683,-0.09138160991814366,0.36598900056573697,-0.1922284666048185,20240813_30hpf_A06_e00_t0000,20240813_30hpf_A06_e00,20240813_30hpf,33.5,wt_ab,30.01113606770833,1016093.561141726,20240813,30.0
-0.7861123475945059,1.349186954603422,-0.4934075666157166,0.865156839590909,0.2884621566247583,20240813_30hpf_A07_e00_t0000,20240813_30hpf_A07_e00,20240813_30hpf,35.0,wt_ab,30.01393960503472,1011696.390509294,20240813,30.0
2.0288375076989342,-0.24251248054529564,-1.100528928133789,0.8017099502861417,0.19956400707674093,20240813_30hpf_B02_e00_t0000,20240813_30hpf_B02_e00,20240813_30hpf,19.0,wt_ab,30.030791514756945,500467.4469807499,20240813,30.0
-1.12269518802407,2.3089250746173278,-0.13383440505620112,-0.45708137274018507,0.07660039422920377,20240813_30hpf_B03_e00_t0000,20240813_30hpf_B03_e00,20240813_30hpf,25.0,wt_ab,30.02800036892361,753420.4733622342,20240813,30.0
-1.9548497030185714,0.819533147864963,0.14490718891407992,0.5177381474290662,-0.15555751399836165,20240813_30hpf_B04_e00_t0000,20240813_30hpf_B04_e00,20240813_30hpf,28.5,wt_ab,30.025228689236112,880706.991669477,20240813,30.0
-2.0435514521795484,-0.029832392532381347,-0.5057412715298094,0.46936536706448356,-0.4534701233509369,20240813_30hpf_B05_e00_t0000,20240813_30hpf_B05_e00,20240813_30hpf,32.0,wt_ab,30.022419661458333,985660.5117646308,20240813,30.0
-1.8568412038555417,0.3940069257716814,-0.12200855029037938,0.46239579609397075,-0.21031460944897828,20240813_30hpf_B06_e00_t0000,20240813_30hpf_B06_e00,20240813_30hpf,33.5,wt_ab,30.01961254340278,914611.4915458608,20240813,30.0
0.12007037952267742,1.588884493982393,0.6167332455548681,0.5653007392830168,0.12401368556217543,20240813_30hpf_B07_e00_t0000,20240813_30hpf_B07_e00,20240813_30hpf,35.0,wt_ab,30.01673248697917,1027780.7778226638,20240813,30.0
1.8640169962274247,-0.17304716285617947,-1.2324704883648006,0.7696774607021306,0.29469758697879567,20240813_30hpf_C02_e00_t0000,20240813_30hpf_C02_e00,20240813_30hpf,19.0,wt_ab,30.03360041232639,504170.3275133243,20240813,30.0
-0.8282808007173994,1.7008359409899618,0.24216000401942597,-0.1797365548084797,0.6329143694788264,20240813_30hpf_C03_e00_t0000,20240813_30hpf_C03_e00,20240813_30hpf,25.0,wt_ab,30.036391514756943,732938.9154164323,20240813,30.0
-1.7235346916780394,1.0157666710688729,0.15249344877291762,0.35943624045442346,-0.01770953662497918,20240813_30hpf_C04_e00_t0000,20240813_30hpf_C04_e00,20240813_30hpf,28.5,wt_ab,30.039184440104165,948284.5613889584,20240813,30.0
-1.5891764433980609,-0.5137246257954127,-0.13298171287212235,0.2810275432206878,-0.15021615213318742,20240813_30hpf_C05_e00_t0000,20240813_30hpf_C05_e00,20240813_30hpf,32.0,wt_ab,30.041973784722224,963327.5135525416,20240813,30.0
-0.607873336734705,1.1958804388035256,-0.24442616877759113,0.862203417726206,0.09789319529587434,20240813_30hpf_C06_e00_t0000,20240813_30hpf_C06_e00,20240813_30hpf,33.5,wt_ab,30.04473109809028,1003364.9093110018,20240813,30.0
-0.13125870039359086,1.4605030041867895,0.7845229817350853,0.07754460618724875,0.03812403759201723,20240813_30hpf_C07_e00_t0000,20240813_30hpf_C07_e00,20240813_30hpf,35.0,wt_ab,30.04749390190972,921670.1075610804,20240813,30.0
1.9652885410575636,-0.15004189612679933,-0.9147684312017594,0.7441972523606584,0.1657539577299005,20240813_30hpf_D02_e00_t0000,20240813_30hpf_D02_e00,20240813_30hpf,19.0,wt_ab,30.06432061631945,521643.2950264094,20240813,30.0
-1.1431176305032063,1.8434106138644437,0.27827201217833475,-0.055976896856986556,0.5054875250617585,20240813_30hpf_D03_e00_t0000,20240813_30hpf_D03_e00,20240813_30hpf,25.0,wt_ab,30.061547265625,759669.0842609534,20240813,30.0
-1.9808034863060158,0.7139682588678087,0.03903113298106834,0.5366680771199249,-0.25304437156216236,20240813_30hpf_D04_e00_t0000,20240813_30hpf_D04_e00,20240813_30hpf,28.5,wt_ab,30.058677886284723,905817.1502809966,20240813,30.0
-1.7878522555660241,-0.19478738058292852,-0.2894730214879202,0.3469330549260909,-0.32567283546938963,20240813_30hpf_D05_e00_t0000,20240813_30hpf_D05_e00,20240813_30hpf,32.0,wt_ab,30.0558796875,950020.2866386028,20240813,30.0
-2.1784623366100564,0.656473584032268,-0.07981221486481617,0.49391254210194935,-0.2167885265933472,20240813_30hpf_D06_e00_t0000,20240813_30hpf_D06_e00,20240813_30hpf,33.5,wt_ab,30.053060112847223,796582.1745700537,20240813,30.0
-0.3172450216596258,1.4945762346776978,0.7130245578016718,-0.507400391109016,0.49218743118328917,20240813_30hpf_D07_e00_t0000,20240813_30hpf_D07_e00,20240813_30hpf,35.0,wt_ab,30.050290342881944,783506.3776894006,20240813,30.0
1.7554318581055468,0.04897688516195089,-1.2915872734592349,0.8640697606544252,0.21678245903984483,20240813_30hpf_E02_e00_t0000,20240813_30hpf_E02_e00,20240813_30hpf,19.0,wt_ab,30.06710993923611,490863.1005993852,20240813,30.0
-1.1256827535883895,2.1159493914546843,-0.2712517840002994,-0.30601633784496707,0.035044259185822595,20240813_30hpf_E03_e00_t0000,20240813_30hpf_E03_e00,20240813_30hpf,25.0,wt_ab,30.069899283854166,683991.4633764654,20240813,30.0
-1.8759856915271187,0.5266158404451305,0.08285031868602277,0.329907810272986,-0.29466364116349947,20240813_30hpf_E04_e00_t0000,20240813_30hpf_E04_e00,20240813_30hpf,28.5,wt_ab,30.072660177951388,972121.8548174058,20240813,30.0
-1.836888856515241,-0.192509896499734,-0.5304031166611416,0.3875539741042247,-0.219381684520608,20240813_30hpf_E05_e00_t0000,20240813_30hpf_E05_e00,20240813_30hpf,32.0,wt_ab,30.075421072048613,895402.7987831313,20240813,30.0
-1.3855377456239604,-0.27778962239871857,0.07428102039492847,0.41855726186414627,0.09123977152288597,20240813_30hpf_E06_e00_t0000,20240813_30hpf_E06_e00,20240813_30hpf,33.5,wt_ab,30.07830110677084,936481.629691378,20240813,30.0
0.2138475984688108,1.4875437994981755,1.0761451666908404,0.19535807493750085,0.8403081326016586,20240813_30hpf_E07_e00_t0000,20240813_30hpf_E07_e00,20240813_30hpf,35.0,wt_ab,30.081117122395835,894939.9387165596,20240813,30.0
2.015674857721158,-0.19533873218288617,-1.0843013591540658,0.7502354627254216,0.007260730305851119,20240813_30hpf_F02_e00_t0000,20240813_30hpf_F02_e00,20240813_30hpf,19.0,wt_ab,30.097787391493057,496070.2763483179,20240813,30.0
-0.8230747991038483,2.0119132634125645,-0.2334445024001399,-0.48682490583137794,0.24196389398759838,20240813_30hpf_F03_e00_t0000,20240813_30hpf_F03_e00,20240813_30hpf,25.0,wt_ab,30.095008702256944,733054.6304330754,20240813,30.0
-2.133836840893163,0.6460814647529676,0.10555069270375488,0.5556529842767818,-0.17274548136232473,20240813_30hpf_F04_e00_t0000,20240813_30hpf_F04_e00,20240813_30hpf,28.5,wt_ab,30.092244227430555,938217.354941022,20240813,30.0
-1.5572862983887117,-0.42858017232571094,-0.44038231470227396,0.16581034541902226,-0.2837820735546335,20240813_30hpf_F05_e00_t0000,20240813_30hpf_F05_e00,20240813_30hpf,32.0,wt_ab,30.0894708984375,1058908.1172996168,20240813,30.0
-1.7717264293471038,0.33328374813644995,0.14789142424863752,0.33755942592162586,0.13570013632989186,20240813_30hpf_F06_e00_t0000,20240813_30hpf_F06_e00,20240813_30hpf,33.5,wt_ab,30.086697569444443,996074.863262496,20240813,30.0
-0.8469399728804509,1.4080657256776226,-0.6748688909073473,1.3197017527161872,0.40527056481155943,20240813_30hpf_F07_e00_t0000,20240813_30hpf_F07_e00,20240813_30hpf,35.0,wt_ab,30.08393133680556,928613.0085596574,20240813,30.0
1.8817736692121445,-0.40291718644929553,-1.1131403230297918,1.162594994685075,0.47650377320810994,20240813_30hpf_G02_e00_t0000,20240813_30hpf_G02_e00,20240813_30hpf,19.0,wt_ab,30.10061759982639,454644.30039014254,20240813,30.0
-0.925612179578084,1.8424433492784664,-0.06932686066985781,-0.20204019248088148,0.4627914997146722,20240813_30hpf_G03_e00_t0000,20240813_30hpf_G03_e00,20240813_30hpf,25.0,wt_ab,30.10339626736112,764066.2548933853,20240813,30.0
-2.0077931839119136,0.4966280413649117,-0.03501087586232456,0.5614545083104849,-0.25085073223029697,20240813_30hpf_G04_e00_t0000,20240813_30hpf_G04_e00,20240813_30hpf,28.5,wt_ab,30.10616961805556,876772.6811036167,20240813,30.0
-1.7211102588389027,-0.22607048572471583,-0.3473838014231932,0.3343717590054447,-0.2237091502484256,20240813_30hpf_G05_e00_t0000,20240813_30hpf_G05_e00,20240813_30hpf,32.0,wt_ab,30.108944748263887,906627.1553974972,20240813,30.0
-1.5510243759396356,-0.6496985239514559,-0.36863337073348973,0.05596673393038768,-0.24013221878223118,20240813_30hpf_G06_e00_t0000,20240813_30hpf_G06_e00,20240813_30hpf,33.5,wt_ab,30.111753624131943,1010539.2403428644,20240813,30.0
-0.7589862584578383,0.7490214672793435,0.42644610277752254,0.34164046476038656,0.3464793293800177,20240813_30hpf_G07_e00_t0000,20240813_30hpf_G07_e00,20240813_30hpf,35.0,wt_ab,30.11451809895833,962170.3633861124,20240813,30.0
1.991926128973835,-0.20435274581180873,-0.9672175883289271,0.9822217192813444,-0.08291326857220699,20240813_30hpf_H02_e00_t0000,20240813_30hpf_H02_e00,20240813_30hpf,19.0,wt_ab,30.131190147569445,451867.13999071176,20240813,30.0
-0.663509766642249,1.9756270986976485,-0.17019603098421793,-0.3383366672692486,0.2748024875684774,20240813_30hpf_H03_e00_t0000,20240813_30hpf_H03_e00,20240813_30hpf,25.0,wt_ab,30.12841681857639,699034.4155400486,20240813,30.0
-1.671904729720625,0.8973905284181719,0.15348342413820393,0.3712286002028987,-0.05966500453418833,20240813_30hpf_H04_e00_t0000,20240813_30hpf_H04_e00,20240813_30hpf,28.5,wt_ab,30.125664800347224,934630.1894250908,20240813,30.0
-1.8301948138414075,0.07146366333198562,-0.2149998983777805,0.5331118357410208,-0.23239157797304633,20240813_30hpf_H05_e00_t0000,20240813_30hpf_H05_e00,20240813_30hpf,32.0,wt_ab,30.122879014756943,996074.863262496,20240813,30.0
-2.1322368959320626,0.22316089338382125,-0.30867447430979017,0.4417601085521055,-0.4087164861052217,20240813_30hpf_H06_e00_t0000,20240813_30hpf_H06_e00,20240813_30hpf,33.5,wt_ab,30.12008786892361,958236.052820252,20240813,30.0
0.6325949583911677,2.042941039266784,0.6710928906549679,-0.7020120517999048,0.41085736700192665,20240813_30hpf_H07_e00_t0000,20240813_30hpf_H07_e00,20240813_30hpf,35.0,wt_ab,30.11730562065972,999083.4536952128,20240813,30.0
1.9611400829479952,0.27506189635535516,-1.127480147173478,0.2484365947401381,-0.02123487271742409,20240813_36hpf_A02_e00_t0000,20240813_36hpf_A02_e00,20240813_36hpf,19.0,wt_ab,36.0,543744.8632052124,20240813,36.0
-1.893933404985924,1.4459769189466507,0.028736558370670667,0.4413667015111779,0.1842029799593531,20240813_36hpf_A03_e00_t0000,20240813_36hpf_A03_e00,20240813_36hpf,25.0,wt_ab,36.00278224826389,844141.0464103053,20240813,36.0
-1.4987441421764738,-0.45475579127749477,-0.18881411855095928,0.27230713086910213,-0.18313719645094353,20240813_36hpf_A04_e00_t0000,20240813_36hpf_A04_e00,20240813_36hpf,28.5,wt_ab,36.00554312065972,1124171.3866862394,20240813,36.0
-1.2354540752655618,-0.8243292338713225,-0.6536904627047128,-0.18914333544490153,-0.201284676540754,20240813_36hpf_A05_e00_t0000,20240813_36hpf_A05_e00,20240813_36hpf,32.0,wt_ab,36.00830225694445,1057635.2521165444,20240813,36.0
-1.3649414887469276,-0.6985389800799496,-0.5993326212302598,0.19392806424959408,-0.386381850228723,20240813_36hpf_A06_e00_t0000,20240813_36hpf_A06_e00,20240813_36hpf,33.5,wt_ab,36.0111111328125,800863.6301858429,20240813,36.0
-1.5767713458937054,-0.600556829792711,-0.23617962525781294,0.15484947756339926,-0.17297947240157774,20240813_36hpf_A07_e00_t0000,20240813_36hpf_A07_e00,20240813_36hpf,35.0,wt_ab,36.01388452690972,1097672.6478750044,20240813,36.0
2.0910329110430643,0.028152417010609485,-0.9988831148686371,0.2607509136171387,0.10747682382150149,20240813_36hpf_B02_e00_t0000,20240813_36hpf_B02_e00,20240813_36hpf,19.0,wt_ab,36.030661436631945,533561.941740633,20240813,36.0
-2.0030367667870475,1.3166418999484846,-0.010782904536478148,0.5255349504429805,-0.11915044560417418,20240813_36hpf_B03_e00_t0000,20240813_36hpf_B03_e00,20240813_36hpf,25.0,wt_ab,36.027882769097225,863581.1692063207,20240813,36.0
-1.8474226135093577,-0.30695613084291556,-0.6219445163308793,0.45154218841393257,-0.4172823833922044,20240813_36hpf_B04_e00_t0000,20240813_36hpf_B04_e00,20240813_36hpf,28.5,wt_ab,36.02510944010417,974436.1551502649,20240813,36.0
-1.1396915666495553,-1.0869404709443071,-0.627583217004722,-0.25169336336075776,-0.04762421009501727,20240813_36hpf_B05_e00_t0000,20240813_36hpf_B05_e00,20240813_36hpf,32.0,wt_ab,36.02231831597222,1211420.509235022,20240813,36.0
-1.5651907170183017,-0.627151415007264,-0.4420388410128707,0.11136109365108111,-0.17669431959951973,20240813_36hpf_B06_e00_t0000,20240813_36hpf_B06_e00,20240813_36hpf,33.5,wt_ab,36.0195041015625,1044328.0252026052,20240813,36.0
-0.3206006585060496,0.7959763825374189,0.03391248764156744,1.0231931621663504,0.4999817023492958,20240813_36hpf_B07_e00_t0000,20240813_36hpf_B07_e00,20240813_36hpf,35.0,wt_ab,36.01669164496528,880128.4165862622,20240813,36.0
2.011009448331788,0.30245193741615084,-1.148682984197474,-0.0761476125662547,0.13641115732727715,20240813_36hpf_C02_e00_t0000,20240813_36hpf_C02_e00,20240813_36hpf,19.0,wt_ab,36.03347745225695,546869.1686545721,20240813,36.0
-1.893403822179961,-0.03054789409556383,-0.10553302592707263,0.5223932592064119,-0.1286709885191277,20240813_36hpf_C04_e00_t0000,20240813_36hpf_C04_e00,20240813_36hpf,28.5,wt_ab,36.03901701388889,815443.7222828543,20240813,36.0
-1.1684706861604275,-1.0836193326308057,-0.5095942478866412,-0.20895345525101813,-0.033108787431916385,20240813_36hpf_C05_e00_t0000,20240813_36hpf_C05_e00,20240813_36hpf,32.0,wt_ab,36.04181169704861,1248102.1695108367,20240813,36.0
-1.4927510855685646,-0.6287734911560049,-0.5664271636793086,0.13778118459943894,-0.18039757967955317,20240813_36hpf_C06_e00_t0000,20240813_36hpf_C06_e00,20240813_36hpf,33.5,wt_ab,36.04537434895833,1079852.5353119904,20240813,36.0
-1.1680486198249704,0.8099291864532541,0.5516401230489549,0.30782524169301045,0.14814347884885565,20240813_36hpf_C07_e00_t0000,20240813_36hpf_C07_e00,20240813_36hpf,35.0,wt_ab,36.04815303819444,1013663.545792224,20240813,36.0
1.7334910827276437,0.5468985785039772,-1.5168725381793633,-0.2875713663357651,-0.16405413958796547,20240813_36hpf_D02_e00_t0000,20240813_36hpf_D02_e00,20240813_36hpf,19.0,wt_ab,36.06499040798611,531479.0714410599,20240813,36.0
-1.6627767033084575,-0.41742026765710183,-0.4317121198802717,0.2945816493130852,-0.3058752252315918,20240813_36hpf_D04_e00_t0000,20240813_36hpf_D04_e00,20240813_36hpf,28.5,wt_ab,36.05936727430556,1022342.1720404451,20240813,36.0
-1.2937085677197382,-0.8683708589964593,-0.39197255453482927,0.00038964832647296973,-0.2891196684891711,20240813_36hpf_D05_e00_t0000,20240813_36hpf_D05_e00,20240813_36hpf,32.0,wt_ab,36.056585047743056,1129378.562435172,20240813,36.0
