experiment_id,source,path,present,readable,row_count,error,schema_id,columns_json,reference_experiment,added_vs_reference,missing_vs_reference
20240813_extras,inventory,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/object_extraction/20240813_extras/snips/20240813_extras_snip_inventory.csv,False,False,,,,[],20260724_hotfish_36hpf_plate02,[],[]
20240813_extras,stage,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/feature_extraction/20240813_extras/stage_predictions/20240813_extras_stage_predictions.csv,False,False,,,,[],20260724_hotfish_36hpf_plate01,[],[]
20240813_extras,qc,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20240813_extras/snip_qc/20240813_extras_snip_qc.parquet,False,False,,,,[],20260724_hotfish_36hpf_plate01,[],[]
20240813_extras,plate,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/acquisition/20240813_extras/ingest_metadata/plate_metadata.csv,True,True,96.0,,P04,"[""well_index"", ""medium"", ""mold_type"", ""genotype"", ""chem_perturbation"", ""start_age_hpf"", ""embryos_per_well"", ""temperature"", ""qc"", ""experiment_id"", ""well_id""]",20260724_hotfish_36hpf_plate01,"[""embryos_per_well"", ""mold_type""]","[""hash_plate_num"", ""image_notes"", ""image_to_hash_map"", ""sequenced"", ""start_stage_hpf""]"
20260702_hotchem_24hpf_plate01,inventory,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/object_extraction/20260702_hotchem_24hpf_plate01/snips/20260702_hotchem_24hpf_plate01_snip_inventory.csv,True,True,104.0,,I01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""mask_id"", ""track_id"", ""image_path"", ""processed_snip_path"", ""embryo_mask"", ""embryo_mask_snip_path"", ""crop_x_min_px"", ""crop_y_min_px"", ""crop_x_max_px"", ""crop_y_max_px"", ""crop_width_px"", ""crop_height_px"", ""is_valid_snip"", ""error_message""]",20260724_hotfish_36hpf_plate02,[],[]
20260702_hotchem_24hpf_plate01,stage,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/feature_extraction/20260702_hotchem_24hpf_plate01/stage_predictions/20260702_hotchem_24hpf_plate01_stage_predictions.csv,True,True,104.0,,S01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""predicted_stage_hpf"", ""model_version"", ""stage_prediction_status""]",20260724_hotfish_36hpf_plate01,[],[]
20260702_hotchem_24hpf_plate01,qc,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20260702_hotchem_24hpf_plate01/snip_qc/20260702_hotchem_24hpf_plate01_snip_qc.parquet,True,True,104,,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",20260724_hotfish_36hpf_plate01,[],[]
20260702_hotchem_24hpf_plate01,plate,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/acquisition/20260702_hotchem_24hpf_plate01/ingest_metadata/plate_metadata.csv,True,True,96.0,,P05,"[""well_index"", ""genotype"", ""chem_perturbation"", ""start_age_hpf"", ""temperature"", ""sequenced"", ""qc"", ""image_to_hash_map"", ""hash_plate_num"", ""medium"", ""experiment_id"", ""well_id""]",20260724_hotfish_36hpf_plate01,[],"[""image_notes"", ""start_stage_hpf""]"
20260702_hotchem_24hpf_plate02,inventory,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/object_extraction/20260702_hotchem_24hpf_plate02/snips/20260702_hotchem_24hpf_plate02_snip_inventory.csv,True,True,117.0,,I01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""mask_id"", ""track_id"", ""image_path"", ""processed_snip_path"", ""embryo_mask"", ""embryo_mask_snip_path"", ""crop_x_min_px"", ""crop_y_min_px"", ""crop_x_max_px"", ""crop_y_max_px"", ""crop_width_px"", ""crop_height_px"", ""is_valid_snip"", ""error_message""]",20260724_hotfish_36hpf_plate02,[],[]
20260702_hotchem_24hpf_plate02,stage,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/feature_extraction/20260702_hotchem_24hpf_plate02/stage_predictions/20260702_hotchem_24hpf_plate02_stage_predictions.csv,True,True,117.0,,S01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""predicted_stage_hpf"", ""model_version"", ""stage_prediction_status""]",20260724_hotfish_36hpf_plate01,[],[]
20260702_hotchem_24hpf_plate02,qc,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20260702_hotchem_24hpf_plate02/snip_qc/20260702_hotchem_24hpf_plate02_snip_qc.parquet,True,True,117,,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",20260724_hotfish_36hpf_plate01,[],[]
20260702_hotchem_24hpf_plate02,plate,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/acquisition/20260702_hotchem_24hpf_plate02/ingest_metadata/plate_metadata.csv,True,True,96.0,,P05,"[""well_index"", ""genotype"", ""chem_perturbation"", ""start_age_hpf"", ""temperature"", ""sequenced"", ""qc"", ""image_to_hash_map"", ""hash_plate_num"", ""medium"", ""experiment_id"", ""well_id""]",20260724_hotfish_36hpf_plate01,[],"[""image_notes"", ""start_stage_hpf""]"
20260702_hotchem_30hpf_plate01,inventory,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/object_extraction/20260702_hotchem_30hpf_plate01/snips/20260702_hotchem_30hpf_plate01_snip_inventory.csv,True,True,124.0,,I01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""mask_id"", ""track_id"", ""image_path"", ""processed_snip_path"", ""embryo_mask"", ""embryo_mask_snip_path"", ""crop_x_min_px"", ""crop_y_min_px"", ""crop_x_max_px"", ""crop_y_max_px"", ""crop_width_px"", ""crop_height_px"", ""is_valid_snip"", ""error_message""]",20260724_hotfish_36hpf_plate02,[],[]
20260702_hotchem_30hpf_plate01,stage,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/feature_extraction/20260702_hotchem_30hpf_plate01/stage_predictions/20260702_hotchem_30hpf_plate01_stage_predictions.csv,True,True,124.0,,S01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""predicted_stage_hpf"", ""model_version"", ""stage_prediction_status""]",20260724_hotfish_36hpf_plate01,[],[]
20260702_hotchem_30hpf_plate01,qc,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20260702_hotchem_30hpf_plate01/snip_qc/20260702_hotchem_30hpf_plate01_snip_qc.parquet,True,True,124,,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",20260724_hotfish_36hpf_plate01,[],[]
20260702_hotchem_30hpf_plate01,plate,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/acquisition/20260702_hotchem_30hpf_plate01/ingest_metadata/plate_metadata.csv,True,True,96.0,,P05,"[""well_index"", ""genotype"", ""chem_perturbation"", ""start_age_hpf"", ""temperature"", ""sequenced"", ""qc"", ""image_to_hash_map"", ""hash_plate_num"", ""medium"", ""experiment_id"", ""well_id""]",20260724_hotfish_36hpf_plate01,[],"[""image_notes"", ""start_stage_hpf""]"
20260702_hotchem_30hpf_plate02,inventory,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/object_extraction/20260702_hotchem_30hpf_plate02/snips/20260702_hotchem_30hpf_plate02_snip_inventory.csv,True,True,107.0,,I01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""mask_id"", ""track_id"", ""image_path"", ""processed_snip_path"", ""embryo_mask"", ""embryo_mask_snip_path"", ""crop_x_min_px"", ""crop_y_min_px"", ""crop_x_max_px"", ""crop_y_max_px"", ""crop_width_px"", ""crop_height_px"", ""is_valid_snip"", ""error_message""]",20260724_hotfish_36hpf_plate02,[],[]
20260702_hotchem_30hpf_plate02,stage,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/feature_extraction/20260702_hotchem_30hpf_plate02/stage_predictions/20260702_hotchem_30hpf_plate02_stage_predictions.csv,True,True,107.0,,S01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""predicted_stage_hpf"", ""model_version"", ""stage_prediction_status""]",20260724_hotfish_36hpf_plate01,[],[]
20260702_hotchem_30hpf_plate02,qc,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20260702_hotchem_30hpf_plate02/snip_qc/20260702_hotchem_30hpf_plate02_snip_qc.parquet,True,True,107,,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",20260724_hotfish_36hpf_plate01,[],[]
20260702_hotchem_30hpf_plate02,plate,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/acquisition/20260702_hotchem_30hpf_plate02/ingest_metadata/plate_metadata.csv,True,True,96.0,,P05,"[""well_index"", ""genotype"", ""chem_perturbation"", ""start_age_hpf"", ""temperature"", ""sequenced"", ""qc"", ""image_to_hash_map"", ""hash_plate_num"", ""medium"", ""experiment_id"", ""well_id""]",20260724_hotfish_36hpf_plate01,[],"[""image_notes"", ""start_stage_hpf""]"
20260702_hotchem_36hpf_plate01,inventory,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/object_extraction/20260702_hotchem_36hpf_plate01/snips/20260702_hotchem_36hpf_plate01_snip_inventory.csv,True,True,101.0,,I01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""mask_id"", ""track_id"", ""image_path"", ""processed_snip_path"", ""embryo_mask"", ""embryo_mask_snip_path"", ""crop_x_min_px"", ""crop_y_min_px"", ""crop_x_max_px"", ""crop_y_max_px"", ""crop_width_px"", ""crop_height_px"", ""is_valid_snip"", ""error_message""]",20260724_hotfish_36hpf_plate02,[],[]
20260702_hotchem_36hpf_plate01,stage,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/feature_extraction/20260702_hotchem_36hpf_plate01/stage_predictions/20260702_hotchem_36hpf_plate01_stage_predictions.csv,True,True,101.0,,S01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""predicted_stage_hpf"", ""model_version"", ""stage_prediction_status""]",20260724_hotfish_36hpf_plate01,[],[]
20260702_hotchem_36hpf_plate01,qc,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20260702_hotchem_36hpf_plate01/snip_qc/20260702_hotchem_36hpf_plate01_snip_qc.parquet,True,True,101,,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",20260724_hotfish_36hpf_plate01,[],[]
20260702_hotchem_36hpf_plate01,plate,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/acquisition/20260702_hotchem_36hpf_plate01/ingest_metadata/plate_metadata.csv,True,True,96.0,,P05,"[""well_index"", ""genotype"", ""chem_perturbation"", ""start_age_hpf"", ""temperature"", ""sequenced"", ""qc"", ""image_to_hash_map"", ""hash_plate_num"", ""medium"", ""experiment_id"", ""well_id""]",20260724_hotfish_36hpf_plate01,[],"[""image_notes"", ""start_stage_hpf""]"
20260702_hotchem_36hpf_plate02,inventory,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/object_extraction/20260702_hotchem_36hpf_plate02/snips/20260702_hotchem_36hpf_plate02_snip_inventory.csv,True,True,99.0,,I01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""mask_id"", ""track_id"", ""image_path"", ""processed_snip_path"", ""embryo_mask"", ""embryo_mask_snip_path"", ""crop_x_min_px"", ""crop_y_min_px"", ""crop_x_max_px"", ""crop_y_max_px"", ""crop_width_px"", ""crop_height_px"", ""is_valid_snip"", ""error_message""]",20260724_hotfish_36hpf_plate02,[],[]
20260702_hotchem_36hpf_plate02,stage,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/feature_extraction/20260702_hotchem_36hpf_plate02/stage_predictions/20260702_hotchem_36hpf_plate02_stage_predictions.csv,True,True,99.0,,S01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""predicted_stage_hpf"", ""model_version"", ""stage_prediction_status""]",20260724_hotfish_36hpf_plate01,[],[]
20260702_hotchem_36hpf_plate02,qc,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20260702_hotchem_36hpf_plate02/snip_qc/20260702_hotchem_36hpf_plate02_snip_qc.parquet,True,True,99,,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",20260724_hotfish_36hpf_plate01,[],[]
20260702_hotchem_36hpf_plate02,plate,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/acquisition/20260702_hotchem_36hpf_plate02/ingest_metadata/plate_metadata.csv,True,True,96.0,,P05,"[""well_index"", ""genotype"", ""chem_perturbation"", ""start_age_hpf"", ""temperature"", ""sequenced"", ""qc"", ""image_to_hash_map"", ""hash_plate_num"", ""medium"", ""experiment_id"", ""well_id""]",20260724_hotfish_36hpf_plate01,[],"[""image_notes"", ""start_stage_hpf""]"
20260320_cilia_crispant_48hpf,inventory,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/object_extraction/20260320_cilia_crispant_48hpf/snips/20260320_cilia_crispant_48hpf_snip_inventory.csv,False,False,,,,[],20260724_hotfish_36hpf_plate02,[],[]
20260320_cilia_crispant_48hpf,stage,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/feature_extraction/20260320_cilia_crispant_48hpf/stage_predictions/20260320_cilia_crispant_48hpf_stage_predictions.csv,False,False,,,,[],20260724_hotfish_36hpf_plate01,[],[]
20260320_cilia_crispant_48hpf,qc,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20260320_cilia_crispant_48hpf/snip_qc/20260320_cilia_crispant_48hpf_snip_qc.parquet,False,False,,,,[],20260724_hotfish_36hpf_plate01,[],[]
20260320_cilia_crispant_48hpf,plate,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/acquisition/20260320_cilia_crispant_48hpf/ingest_metadata/plate_metadata.csv,True,True,96.0,,P06,"[""well_index"", ""pair"", ""genotype"", ""sequenced"", ""strain"", ""chem_perturbation"", ""start_age_hpf"", ""qc"", ""temperature"", ""image_to_hash_map"", ""hash_plate_num"", ""medium"", ""experiment_id"", ""well_id""]",20260724_hotfish_36hpf_plate01,"[""pair"", ""strain""]","[""image_notes"", ""start_stage_hpf""]"
20260324_cep290_18hpf_24hpf_plate02,inventory,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/object_extraction/20260324_cep290_18hpf_24hpf_plate02/snips/20260324_cep290_18hpf_24hpf_plate02_snip_inventory.csv,False,False,,,,[],20260724_hotfish_36hpf_plate02,[],[]
20260324_cep290_18hpf_24hpf_plate02,stage,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/feature_extraction/20260324_cep290_18hpf_24hpf_plate02/stage_predictions/20260324_cep290_18hpf_24hpf_plate02_stage_predictions.csv,False,False,,,,[],20260724_hotfish_36hpf_plate01,[],[]
20260324_cep290_18hpf_24hpf_plate02,qc,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20260324_cep290_18hpf_24hpf_plate02/snip_qc/20260324_cep290_18hpf_24hpf_plate02_snip_qc.parquet,False,False,,,,[],20260724_hotfish_36hpf_plate01,[],[]
20260324_cep290_18hpf_24hpf_plate02,plate,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/acquisition/20260324_cep290_18hpf_24hpf_plate02/ingest_metadata/plate_metadata.csv,True,True,96.0,,P07,"[""well_index"", ""genotype"", ""sequenced"", ""pair"", ""strain"", ""chem_perturbation"", ""start_age_hpf"", ""qc"", ""temperature"", ""image_to_hash_map"", ""hash_plate_num"", ""medium"", ""experiment_id"", ""well_id""]",20260724_hotfish_36hpf_plate01,"[""pair"", ""strain""]","[""image_notes"", ""start_stage_hpf""]"
20260324_cep290_18hpf_plate01,inventory,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/object_extraction/20260324_cep290_18hpf_plate01/snips/20260324_cep290_18hpf_plate01_snip_inventory.csv,False,False,,,,[],20260724_hotfish_36hpf_plate02,[],[]
20260324_cep290_18hpf_plate01,stage,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/feature_extraction/20260324_cep290_18hpf_plate01/stage_predictions/20260324_cep290_18hpf_plate01_stage_predictions.csv,False,False,,,,[],20260724_hotfish_36hpf_plate01,[],[]
20260324_cep290_18hpf_plate01,qc,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20260324_cep290_18hpf_plate01/snip_qc/20260324_cep290_18hpf_plate01_snip_qc.parquet,False,False,,,,[],20260724_hotfish_36hpf_plate01,[],[]
20260324_cep290_18hpf_plate01,plate,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/acquisition/20260324_cep290_18hpf_plate01/ingest_metadata/plate_metadata.csv,True,True,96.0,,P06,"[""well_index"", ""pair"", ""genotype"", ""sequenced"", ""strain"", ""chem_perturbation"", ""start_age_hpf"", ""qc"", ""temperature"", ""image_to_hash_map"", ""hash_plate_num"", ""medium"", ""experiment_id"", ""well_id""]",20260724_hotfish_36hpf_plate01,"[""pair"", ""strain""]","[""image_notes"", ""start_stage_hpf""]"
20260324_cep290_24hpf_plate01,inventory,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/object_extraction/20260324_cep290_24hpf_plate01/snips/20260324_cep290_24hpf_plate01_snip_inventory.csv,True,True,101.0,,I01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""mask_id"", ""track_id"", ""image_path"", ""processed_snip_path"", ""embryo_mask"", ""embryo_mask_snip_path"", ""crop_x_min_px"", ""crop_y_min_px"", ""crop_x_max_px"", ""crop_y_max_px"", ""crop_width_px"", ""crop_height_px"", ""is_valid_snip"", ""error_message""]",20260724_hotfish_36hpf_plate02,[],[]
20260324_cep290_24hpf_plate01,stage,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/feature_extraction/20260324_cep290_24hpf_plate01/stage_predictions/20260324_cep290_24hpf_plate01_stage_predictions.csv,True,True,101.0,,S01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""predicted_stage_hpf"", ""model_version"", ""stage_prediction_status""]",20260724_hotfish_36hpf_plate01,[],[]
20260324_cep290_24hpf_plate01,qc,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20260324_cep290_24hpf_plate01/snip_qc/20260324_cep290_24hpf_plate01_snip_qc.parquet,True,True,101,,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",20260724_hotfish_36hpf_plate01,[],[]
20260324_cep290_24hpf_plate01,plate,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/acquisition/20260324_cep290_24hpf_plate01/ingest_metadata/plate_metadata.csv,True,True,96.0,,P08,"[""well_index"", ""genotype"", ""sequenced"", ""strain"", ""chem_perturbation"", ""start_age_hpf"", ""qc"", ""temperature"", ""image_to_hash_map"", ""hash_plate_num"", ""medium"", ""experiment_id"", ""well_id""]",20260724_hotfish_36hpf_plate01,"[""strain""]","[""image_notes"", ""start_stage_hpf""]"
20260324_cep290_24hpf_plate02,inventory,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/object_extraction/20260324_cep290_24hpf_plate02/snips/20260324_cep290_24hpf_plate02_snip_inventory.csv,True,True,101.0,,I01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""mask_id"", ""track_id"", ""image_path"", ""processed_snip_path"", ""embryo_mask"", ""embryo_mask_snip_path"", ""crop_x_min_px"", ""crop_y_min_px"", ""crop_x_max_px"", ""crop_y_max_px"", ""crop_width_px"", ""crop_height_px"", ""is_valid_snip"", ""error_message""]",20260724_hotfish_36hpf_plate02,[],[]
20260324_cep290_24hpf_plate02,stage,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/feature_extraction/20260324_cep290_24hpf_plate02/stage_predictions/20260324_cep290_24hpf_plate02_stage_predictions.csv,True,True,101.0,,S01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""predicted_stage_hpf"", ""model_version"", ""stage_prediction_status""]",20260724_hotfish_36hpf_plate01,[],[]
20260324_cep290_24hpf_plate02,qc,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20260324_cep290_24hpf_plate02/snip_qc/20260324_cep290_24hpf_plate02_snip_qc.parquet,True,True,101,,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",20260724_hotfish_36hpf_plate01,[],[]
20260324_cep290_24hpf_plate02,plate,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/acquisition/20260324_cep290_24hpf_plate02/ingest_metadata/plate_metadata.csv,True,True,96.0,,P08,"[""well_index"", ""genotype"", ""sequenced"", ""strain"", ""chem_perturbation"", ""start_age_hpf"", ""qc"", ""temperature"", ""image_to_hash_map"", ""hash_plate_num"", ""medium"", ""experiment_id"", ""well_id""]",20260724_hotfish_36hpf_plate01,"[""strain""]","[""image_notes"", ""start_stage_hpf""]"
20260324_cep290_30hpf_plate01,inventory,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/object_extraction/20260324_cep290_30hpf_plate01/snips/20260324_cep290_30hpf_plate01_snip_inventory.csv,True,True,98.0,,I01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""mask_id"", ""track_id"", ""image_path"", ""processed_snip_path"", ""embryo_mask"", ""embryo_mask_snip_path"", ""crop_x_min_px"", ""crop_y_min_px"", ""crop_x_max_px"", ""crop_y_max_px"", ""crop_width_px"", ""crop_height_px"", ""is_valid_snip"", ""error_message""]",20260724_hotfish_36hpf_plate02,[],[]
