variance_ratio,null_ratio_mean,null_ratio_p95,p_variance,boot_angle_median,boot_angle_p95,gap_to_pc2,contrast,axis,target,temperature,timepoint,n_embryos,random_angle_median,angle_to_lda,loo_auc,q_auc,usable,separation,log_sd_ratio,axis_significant,axis_stable
0.836859710637811,0.5002466566554946,0.5659122713882189,0.0004997501249375312,7.325766779565971,14.365721436612318,11.252506746832443,"wfs1a,wfs1b vs ctrl | 34C | 30hpf",pooled_pc1,"wfs1a,wfs1b",34.0,30.0,24,69.45010570102967,54.892688845741205,0.7361111111111112,0.0825057295645531,False,1.4044813746256954,0.3602734933886974,True,True
0.8544612910704216,0.5781338399850665,0.6648770048137892,0.0004997501249375312,8.690452295324713,19.513703757044805,9.990079216435372,"wfs1a,wfs1b vs ctrl | 34C | 30hpf",within_pc1,"wfs1a,wfs1b",34.0,30.0,12,69.45010570102967,60.73364474551115,0.7361111111111112,0.0825057295645531,False,1.4044813746256954,0.3602734933886974,True,True
0.8191472732241087,0.3910762151183033,0.46669891341075254,0.0004997501249375312,8.083607872576412,18.981490588680437,7.771116406646067,atf6 vs ctrl | 34C | 36hpf,pooled_pc1,atf6,34.0,36.0,23,69.45010570102967,71.15382669077454,0.8484848484848485,0.0079920079920079,True,1.6620718372386485,0.6503566387282717,True,True
0.8553684370116879,0.4771025123187994,0.6026629922776466,0.0004997501249375312,7.61313176214893,17.69191244073664,9.9936544277714,atf6 vs ctrl | 34C | 36hpf,within_pc1,atf6,34.0,36.0,11,69.45010570102967,75.70279622938892,0.8484848484848485,0.0079920079920079,True,1.6620718372386485,0.6503566387282717,True,True
0.7902108031750241,0.35761499697366245,0.42592912714104275,0.0004997501249375312,9.805700518275618,24.383751833196513,7.408858001488038,ctcf vs ctrl | 34C | 36hpf,pooled_pc1,ctcf,34.0,36.0,23,69.45010570102967,35.02312163996955,0.8636363636363636,0.0107892107892107,True,1.97740975773786,1.5338291608628805,True,True
0.7530390452563853,0.42967453200815625,0.5213799022717313,0.0004997501249375312,12.467973398729626,30.790567553432194,5.272983989500244,ctcf vs ctrl | 34C | 36hpf,within_pc1,ctcf,34.0,36.0,11,69.45010570102967,40.54984683606703,0.8636363636363636,0.0107892107892107,True,1.97740975773786,1.5338291608628805,True,True
0.853058999549424,0.4437239931154836,0.5013610908235145,0.0004997501249375312,5.603177869770882,22.64993302540785,9.82152997942581,"wfs1a,wfs1b vs ctrl | 34C | 36hpf",pooled_pc1,"wfs1a,wfs1b",34.0,36.0,24,69.45010570102967,51.55091423222563,0.8263888888888888,0.0269730269730269,True,1.6540123724527007,1.2676118386877484,True,True
0.867534152820042,0.5256265273512463,0.606155122807991,0.0004997501249375312,6.557768147012679,23.632701843249876,10.39168986945599,"wfs1a,wfs1b vs ctrl | 34C | 36hpf",within_pc1,"wfs1a,wfs1b",34.0,36.0,12,69.45010570102967,56.455961882521706,0.8263888888888888,0.0269730269730269,True,1.6540123724527007,1.2676118386877484,True,True
0.6764147508966399,0.560598899189974,0.5958921887087775,0.0004997501249375312,9.456413682949549,27.475009846680265,3.4233188607867566,atf6 vs ctrl | 35C | 24hpf,pooled_pc1,atf6,35.0,24.0,23,69.45010570102967,64.53782868875571,0.5454545454545454,0.4903096903096903,False,0.7924842771744139,0.2974463911569237,True,True
0.5881629942480714,0.5384759032204153,0.6181659557440967,0.12493753123438281,18.31512321359284,51.69350033933912,2.274723251104712,atf6 vs ctrl | 35C | 24hpf,within_pc1,atf6,35.0,24.0,11,69.45010570102967,68.02517971831558,0.5454545454545454,0.4903096903096903,False,0.7924842771744139,0.2974463911569237,False,True
