"contrast","arm","cell_type","logFC","logCPM","F","p_value","q_value","score_z"
"wfs1a,wfs1b vs ctrl | 35C | 30hpf","pooled_pc1","ependymoglial cell, floor plate",-0.241635487962671,12.6457595577284,5.20329231003438,0.0227562810198901,0.432657380370371,-2.34467793224823
"wfs1a,wfs1b vs ctrl | 35C | 30hpf","pooled_pc1","epidermal mucus secreting cell, pharynx",-0.048041003194839,12.4321043321051,0.192787590193612,0.660702592908932,0.887162621326961,-0.429044686547882
"wfs1a,wfs1b vs ctrl | 35C | 30hpf","pooled_pc1","epithelial cell, median fin fold (includes pectoral)",-0.133466243049522,13.6531732865077,1.74706830492035,0.186551670546254,0.855526712023751,-1.2440394111675
"wfs1a,wfs1b vs ctrl | 35C | 30hpf","pooled_pc1","epithelial cell, pharyngeal epithelium",0.00366864291726309,15.6223261657707,0.00258648174684338,0.959449379386688,0.959449379386688,-0.109492889801558
"wfs1a,wfs1b vs ctrl | 35C | 30hpf","pooled_pc1","fast muscle cell, fast muscle tissue",-0.0968071260629874,15.1376295876875,1.92680897922638,0.165420898071143,0.855526712023751,-1.53569421154025
"wfs1a,wfs1b vs ctrl | 35C | 30hpf","pooled_pc1","GABAergic neuron, forebrain",0.0615942199999973,14.2478310057544,0.921378871942107,0.337348026610364,0.855526712023751,1.01867537305831
"wfs1a,wfs1b vs ctrl | 35C | 30hpf","pooled_pc1","GABAergic neuron, tegmentum (midbrain-hindbrain boundary)",0.107737041556999,12.4939576951261,0.971834178301076,0.32446451706385,0.855526712023751,1.09377045963952
"wfs1a,wfs1b vs ctrl | 35C | 30hpf","pooled_pc1","glial cell, optic stalk",0.109013176386645,12.3745571640118,0.848053331777506,0.357328423064161,0.855526712023751,0.965804831604895
"wfs1a,wfs1b vs ctrl | 35C | 30hpf","pooled_pc1","glutamatergic neuron, forebrain",-0.0445345202609553,13.8677833831355,0.370787376572092,0.542715372517243,0.855526712023751,-0.510675926325762
"wfs1a,wfs1b vs ctrl | 35C | 30hpf","pooled_pc1","glutamatergic neuron, hindbrain (anterior)",0.0748481847852222,12.5082530750044,0.409022674588074,0.522614232469859,0.855526712023751,0.691870750919075
"wfs1a,wfs1b vs ctrl | 35C | 30hpf","pooled_pc1","glutamatergic neuron, medulla oblongata (phox2bb+)",0.0790328606446025,12.4069027363769,0.563650092890734,0.452972057665948,0.855526712023751,1.19560722385406
"wfs1a,wfs1b vs ctrl | 35C | 30hpf","pooled_pc1","glutamatergic neuron, spinal cord",0.166754676882468,13.0448275006891,3.94288522495048,0.0473460504640317,0.488391195244689,2.6018240109688
"wfs1a,wfs1b vs ctrl | 35C | 30hpf","pooled_pc1","hatching gland cell, hatching gland",-0.0242389018232655,12.5177901063097,0.0526485879666595,0.818564492105652,0.921880170154717,-0.281275369016168
"wfs1a,wfs1b vs ctrl | 35C | 30hpf","pooled_pc1","inhibitory interneuron, spinal cord",-0.0209053596556724,13.3669370175025,0.0728004659424894,0.787358452749776,0.921880170154717,-0.29236093471585
"wfs1a,wfs1b vs ctrl | 35C | 30hpf","pooled_pc1","lens fiber cell, lens of camera-type eye",-0.0888923399518506,12.511811161849,0.587962311334606,0.443391342170117,0.855526712023751,-0.753707557015409
"wfs1a,wfs1b vs ctrl | 35C | 30hpf","pooled_pc1","mesenchymal cell, median fin fold",-0.145216154351575,12.6963493352668,1.96340866187002,0.161463262863033,0.855526712023751,-1.61844147071098
"wfs1a,wfs1b vs ctrl | 35C | 30hpf","pooled_pc1","mesenchymal cell, periocular mesenchyme",-0.112896635354016,13.0619252257422,1.18987702004273,0.275620314133032,0.855526712023751,-1.10005338295806
"wfs1a,wfs1b vs ctrl | 35C | 30hpf","pooled_pc1","mesenchymal cell, pharyngeal arch",0.139606760188448,14.7193192945392,4.54395816826519,0.033281336951567,0.432657380370371,2.04650446718995
"wfs1a,wfs1b vs ctrl | 35C | 30hpf","pooled_pc1","mesenchymal cell, sclerotome",-0.0840429764731077,12.3283088334936,0.505817073433138,0.477123110324095,0.855526712023751,-0.788958114730585
"wfs1a,wfs1b vs ctrl | 35C | 30hpf","pooled_pc1","mesenchymal cell, ventral mesenchyme (rhag+)",-0.083516230577419,13.6126656768259,0.850897832375977,0.356523670476833,0.855526712023751,-0.921501872405506
"wfs1a,wfs1b vs ctrl | 35C | 30hpf","pooled_pc1","mesodermal cell, craniocervical region",0.157699448422196,12.930655374908,2.60365801360557,0.106936695600291,0.695088521401893,1.6170275021273
"wfs1a,wfs1b vs ctrl | 35C | 30hpf","pooled_pc1","mesodermal cell, pharyngeal arch (tcf21+)",0.295693226400769,12.7904316096236,7.00723691295598,0.00824728664284785,0.428858905428088,2.44870641780319
"wfs1a,wfs1b vs ctrl | 35C | 30hpf","pooled_pc1","mesodermal cell, somite",-0.056026256658876,13.6452588177738,0.509212354416939,0.475648545731969,0.855526712023751,-0.8048677377992
"wfs1a,wfs1b vs ctrl | 35C | 30hpf","pooled_pc1","neural crest cell, trunk neural crest (delaminating)",0.179022601956873,13.3849352864039,4.69338774863126,0.0305173974530813,0.432657380370371,2.44805335410391
"wfs1a,wfs1b vs ctrl | 35C | 30hpf","pooled_pc1","neural progenitor cell, hindbrain",0.0218565034736585,15.9773206617523,0.0485337043627898,0.825680179378944,0.921880170154717,0.350307202014037
"wfs1a,wfs1b vs ctrl | 35C | 30hpf","pooled_pc1","neural progenitor cell, midbrain (ank1a+)",-0.0167838594660469,14.492124113026,0.0729984831207675,0.787076422566291,0.921880170154717,-0.232424074373878
"wfs1a,wfs1b vs ctrl | 35C | 30hpf","pooled_pc1","neural progenitor cell, midbrain-hindbrain boundary",-0.0625340784385639,13.8781300303121,0.844985849611454,0.358199060570566,0.855526712023751,-1.09195486248875
"wfs1a,wfs1b vs ctrl | 35C | 30hpf","pooled_pc1","neuroblast (sensu Vertebrata), hindbrain",0.00571863407696767,13.8448915917105,0.00657797402451776,0.935375105838178,0.953715794187946,0.178883725973107
"wfs1a,wfs1b vs ctrl | 35C | 30hpf","pooled_pc1","neuroblast (sensu Vertebrata), midbrain",0.0120020369812296,13.6531570618256,0.0204113817202803,0.886423240533382,0.921880170154717,0.104948419314268
"wfs1a,wfs1b vs ctrl | 35C | 30hpf","pooled_pc1","neuroblast (sensu Vertebrata), midbrain (ank1a+)",-0.126732721805613,13.5945799893551,0.370392277061883,0.542930413399688,0.855526712023751,-0.98605745069395
"wfs1a,wfs1b vs ctrl | 35C | 30hpf","pooled_pc1","neuroblast (sensu Vertebrata), spinal cord",-0.0557822039219828,16.1262465075866,0.937724786077184,0.333100641252484,0.855526712023751,-1.32325147436074
"wfs1a,wfs1b vs ctrl | 35C | 30hpf","pooled_pc1","neuroblast (sensu Vertebrata), spinal cord (SMNs)",-0.0351692576753031,13.0066173288139,0.156228998209714,0.692737709930999,0.900559022910299,-0.511988984999584
"wfs1a,wfs1b vs ctrl | 35C | 30hpf","pooled_pc1","neuron, olfactory placode",0.0159061696748837,12.506586052322,0.0232093543305502,0.878945019062536,0.921880170154717,0.182672296105901
"wfs1a,wfs1b vs ctrl | 35C | 30hpf","pooled_pc1","peridermal cell, periderm (24-72 hpf)",0.0134346662653957,15.0299665252317,0.0232465423037217,0.878848824978946,0.921880170154717,-0.054273391681097
"wfs1a,wfs1b vs ctrl | 35C | 30hpf","pooled_pc1","peridermal cell, periderm (muc13a+)",-0.120718741394229,12.7644160017825,1.09466205074421,0.29569644741193,0.855526712023751,-1.08110976489986
"wfs1a,wfs1b vs ctrl | 35C | 30hpf","pooled_pc1","radial glial cell, diencephalon",0.186961789922829,13.3919751564514,3.65016676849072,0.0563528302205411,0.488391195244689,1.8394712691773
"wfs1a,wfs1b vs ctrl | 35C | 30hpf","pooled_pc1","radial glial cell, hindbrain",0.0521293441778204,13.4304990934782,0.132367648916543,0.716067539390577,0.908183220690488,0.497150639009298
"wfs1a,wfs1b vs ctrl | 35C | 30hpf","pooled_pc1","radial glial cell, midbrain",-0.0447581576865325,14.5843258539639,0.461357830367877,0.497149159133306,0.855526712023751,-0.810357536955422
"wfs1a,wfs1b vs ctrl | 35C | 30hpf","pooled_pc1","radial glial cell, spinal cord",-0.0407194923786138,15.6389198380276,0.415558694382367,0.519311171366281,0.855526712023751,-0.996158193143679
