policy,dimension,stratum,rows,eligible_rows,row_recovery_vs_strict,row_loss_vs_strict
compact_lt2_circularity_ge0.5_diagnostic,experiment,20250716_chem4_28C_T00_1158,87,76,1,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20250716_chem4_28C_T01_1400,94,76,9,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20250716_chem4_34C_T00_1014,94,85,0,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20250716_chem4_35C_T00_1045,91,77,1,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20250721_chem5_28C_T00_1257,107,94,2,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20250721_chem5_28C_T01_1401,107,95,2,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20250721_chem5_35C_T00_1023,108,92,3,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20250912,15572,3114,336,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20251017_part1,6794,4301,398,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20251017_part2,7559,2948,650,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20251020,5216,1134,10,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20251112,6991,3550,132,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20251119,10440,4389,912,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20251121,20857,7328,306,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20251125,21934,10191,1960,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20251205,12291,6531,496,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20251207_pbx,14760,7801,561,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20251212,11437,4895,251,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20260122,20098,9698,441,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20260202,16943,6731,583,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20260206,14700,12009,288,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20260208,31680,8821,2447,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20260210,15892,9610,610,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20260213,29010,3054,234,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20260219,31713,9140,2117,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20260228,17012,9475,792,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20260304,37409,6805,677,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20260306,26979,7837,1460,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20260319,10269,2831,244,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20260319_cilia_crispant_18hpf,92,55,0,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20260319_cilia_crispant_24hpf,99,69,0,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20260319_cilia_crispant_30hpf,102,80,0,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20260324_cep290_24hpf_plate01,101,91,0,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20260324_cep290_24hpf_plate02,101,74,0,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20260324_cep290_30hpf_plate01,98,91,0,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20260324_cep290_30hpf_plate02,72,55,0,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20260331_b9d2_18hpf_plate02,70,45,0,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20260414_b9d2_14hpf_plate01,107,99,2,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20260414_b9d2_30hpf_plate01,106,94,1,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20260414_b9d2_30hpf_plate02,72,62,3,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20260415_b9d2_30to48hpf_plate01_t02,109,94,3,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20260415_b9d2_30to48hpf_plate02_t02,58,48,6,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20260415_cep290_18hpf_plate03,81,43,1,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20260415_cep290_30to48hpf_plate02_t01,93,52,1,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20260416_cep290_30to48hpf_plate01_t02,109,94,5,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20260416_cep290_30to48hpf_plate02_t02,70,54,5,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20260417_irx_pilot,4968,3682,71,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20260418_irx_pilot,15251,6818,2428,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20260702_hotchem_24hpf_plate01,104,92,3,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20260702_hotchem_24hpf_plate02,117,97,3,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20260702_hotchem_30hpf_plate01,124,91,12,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20260702_hotchem_30hpf_plate02,107,88,10,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20260702_hotchem_36hpf_plate01,101,94,10,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20260702_hotchem_36hpf_plate02,99,94,7,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20260724_hotfish_24hpf_plate01,102,98,0,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20260724_hotfish_30hpf_plate01,98,92,0,0
compact_lt2_circularity_ge0.5_diagnostic,experiment,20260724_hotfish_36hpf_plate01,101,92,0,0
compact_lt2_circularity_ge0.5_diagnostic,nominal_stage_bin,18-<24,46905,17454,831,0
compact_lt2_circularity_ge0.5_diagnostic,nominal_stage_bin,24-<36,107676,40064,4555,0
compact_lt2_circularity_ge0.5_diagnostic,nominal_stage_bin,36-<48,91759,34730,5711,0
compact_lt2_circularity_ge0.5_diagnostic,nominal_stage_bin,48-<72,123516,46594,6914,0
compact_lt2_circularity_ge0.5_diagnostic,nominal_stage_bin,<18,45665,35775,469,0
compact_lt2_circularity_ge0.5_diagnostic,nominal_stage_bin,>=72,115483,32606,4361,0
compact_lt2_circularity_ge0.5_diagnostic,nominal_stage_bin,unavailable,898,737,0,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,H2B-mScarlet,5460,3103,102,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,ab,13478,6762,346,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,ab-ctrl-inj,17,17,1,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,ab-lmx1b,32,29,0,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,ab_inj_ctrl,4137,794,13,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,atf6,151,133,17,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,b9d2_het,203,183,8,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,b9d2_heterozygous,37280,16787,1511,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,b9d2_homo,94,81,0,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,b9d2_homozygous,19055,9069,640,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,b9d2_unknown,18501,4242,575,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,b9d2_wildtype,22078,9252,1233,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,b9d2_wt,72,65,3,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,cep290_crispant,13589,6631,345,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,cep290_het,301,253,8,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,cep290_heterozygous,44838,18257,3294,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,cep290_homo,119,95,1,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,cep290_homozygous,20832,11559,938,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,cep290_homozyous,6601,4954,60,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,cep290_unknown,35836,9808,2043,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,cep290_unkown,16825,3406,762,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,cep290_wildtype,26022,10905,1400,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,cep290_wt,147,113,0,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,crispr-inj-ctrl,1060,346,26,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,crispr-pbx1,3979,1531,151,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,crispr-pbx1+4,4880,3134,291,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,crispr-pbx4,4841,2790,93,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,ctcf,146,139,21,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,ctrl-inj,52,46,0,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,foxj1a_crispant,2945,1060,164,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,gdf3,6313,4384,119,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,if88_ift74_crispant,2698,875,37,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,ift88_crispant,2612,1168,85,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,inj-ctrl,1756,1431,15,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,irx3a_crispant,1785,1468,238,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,irx3a_irx5a_crispant,3313,1262,364,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,irx3a_irx5a_irx6a_crispant,3096,1312,577,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,irx3a_irx6a_crispant,3472,1227,465,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,irx5a_crispant,1836,1184,192,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,irx5a_irx6a_crispant,3384,1345,496,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,irx6a_crispant,1758,1443,158,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,meox1,25,24,0,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,meox1:sox1,26,23,1,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,meox1:tbx5a,26,21,0,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,nfatc1,8,6,0,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,nfatc:gata2a,8,8,0,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,pbx1b_crispant,13796,2290,337,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,pbx1b_pbx4_crispant,20347,6287,705,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,pbx4_crispant,13974,3345,349,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,scospondin_crispant,6136,2802,268,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,smad5,24,24,0,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,smyda:smydb,25,24,1,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,sox10,27,23,1,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,sox10:tbx5a,26,23,0,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,sspo_crispant,36,34,0,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,tbx2b,18,14,1,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,tbx2b:tbx2a,16,15,0,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,tbx5a,25,23,0,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,tbx6,25,21,0,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,tbxta,8,8,0,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,tfap2a_cispant,2205,822,178,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,tfap2a_crispant,1390,156,4,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,tfap2a_tfap2b_cispant,1260,359,30,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,tfap2a_tfap2b_crispant,1598,145,0,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,tfap2a_tfap2c_crispant,5765,443,57,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,tfap2a_tfap2d_crispant,3215,253,1,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,tfap2a_tfap2e_crispant,4937,442,26,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,tfap2b_crispant,1365,389,7,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,tfap2b_tfap2c_crispant,3496,368,85,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,tfap2b_tfap2d_crispant,5418,617,30,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,tfap2c_crispant,1365,286,2,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,tfap2d_crispant,840,216,5,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,tfap2e_crispant,1239,346,17,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,tmem67_heterozygote,6802,4013,28,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,tmem67_heterozygous,9466,4444,371,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,tmem67_homozygous,13286,8389,362,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,tmem67_unknown,228,31,0,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,tmem67_wildtype,13651,5485,613,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,unavailable,327,178,0,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,uncertain,31,19,3,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,wfs1a-wfs1b,144,132,16,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,wik,31861,16935,1469,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,wik-ab,24223,4528,798,0
compact_lt2_circularity_ge0.5_diagnostic,genotype_raw,wik-ab_inj_ctrl,7620,1306,284,0
compact_lt2_circularity_ge0.5_diagnostic,chem_perturbation_raw,DMSO_6,279,234,11,0
compact_lt2_circularity_ge0.5_diagnostic,chem_perturbation_raw,Fgf_025,1032,632,4,0
compact_lt2_circularity_ge0.5_diagnostic,chem_perturbation_raw,Fgf_050,905,281,18,0
compact_lt2_circularity_ge0.5_diagnostic,chem_perturbation_raw,Fgf_075,1376,672,8,0
compact_lt2_circularity_ge0.5_diagnostic,chem_perturbation_raw,Fgf_100,2153,977,88,0
compact_lt2_circularity_ge0.5_diagnostic,chem_perturbation_raw,Fgf_150,1214,271,0,0
compact_lt2_circularity_ge0.5_diagnostic,chem_perturbation_raw,Shh_025,442,194,8,0
compact_lt2_circularity_ge0.5_diagnostic,chem_perturbation_raw,Shh_050,1035,510,25,0
compact_lt2_circularity_ge0.5_diagnostic,chem_perturbation_raw,Shh_075,974,558,37,0
compact_lt2_circularity_ge0.5_diagnostic,chem_perturbation_raw,Shh_100,797,562,2,0
compact_lt2_circularity_ge0.5_diagnostic,chem_perturbation_raw,bmp_i_11,26,23,0,0
compact_lt2_circularity_ge0.5_diagnostic,chem_perturbation_raw,bmp_i_12,25,23,0,0
compact_lt2_circularity_ge0.5_diagnostic,chem_perturbation_raw,bmp_i_13,225,172,22,0
compact_lt2_circularity_ge0.5_diagnostic,chem_perturbation_raw,bmp_i_13_13,9,8,0,0
compact_lt2_circularity_ge0.5_diagnostic,chem_perturbation_raw,bmp_i_14,31,24,3,0
compact_lt2_circularity_ge0.5_diagnostic,chem_perturbation_raw,dmso,211,186,4,0
compact_lt2_circularity_ge0.5_diagnostic,chem_perturbation_raw,ethanol_ctrl,1061,505,19,0
compact_lt2_circularity_ge0.5_diagnostic,chem_perturbation_raw,fgf_i_13,113,52,23,0
compact_lt2_circularity_ge0.5_diagnostic,chem_perturbation_raw,hsp90,216,184,6,0
compact_lt2_circularity_ge0.5_diagnostic,chem_perturbation_raw,hsp90_i_6,188,134,7,0
compact_lt2_circularity_ge0.5_diagnostic,chem_perturbation_raw,mTOR_i_6,183,135,29,0
compact_lt2_circularity_ge0.5_diagnostic,chem_perturbation_raw,mTor,225,186,35,0
compact_lt2_circularity_ge0.5_diagnostic,chem_perturbation_raw,nfkb_i_6,86,48,5,0
compact_lt2_circularity_ge0.5_diagnostic,chem_perturbation_raw,notch_i_6,72,50,1,0
compact_lt2_circularity_ge0.5_diagnostic,chem_perturbation_raw,pi3k_hi_i_6,43,36,0,0
compact_lt2_circularity_ge0.5_diagnostic,chem_perturbation_raw,pi3k_i_6,8,0,0,0
compact_lt2_circularity_ge0.5_diagnostic,chem_perturbation_raw,pi3k_lo_i_6,44,32,0,0
compact_lt2_circularity_ge0.5_diagnostic,chem_perturbation_raw,ra_hi_i_6,44,40,0,0
compact_lt2_circularity_ge0.5_diagnostic,chem_perturbation_raw,ra_i_6,70,49,7,0
compact_lt2_circularity_ge0.5_diagnostic,chem_perturbation_raw,ra_lo_i_6,43,41,0,0
compact_lt2_circularity_ge0.5_diagnostic,chem_perturbation_raw,shh_i_6,113,93,1,0
compact_lt2_circularity_ge0.5_diagnostic,chem_perturbation_raw,sphase_i_13,37,25,0,0
compact_lt2_circularity_ge0.5_diagnostic,chem_perturbation_raw,tgfb_hi_i_6,43,39,0,0
compact_lt2_circularity_ge0.5_diagnostic,chem_perturbation_raw,tgfb_i_13,70,46,10,0
compact_lt2_circularity_ge0.5_diagnostic,chem_perturbation_raw,tgfb_lo_i_6,40,38,0,0
compact_lt2_circularity_ge0.5_diagnostic,chem_perturbation_raw,tri_0,1582,170,44,0
compact_lt2_circularity_ge0.5_diagnostic,chem_perturbation_raw,tri_1-15,1469,246,0,0
compact_lt2_circularity_ge0.5_diagnostic,chem_perturbation_raw,tri_1-20,2486,333,0,0
compact_lt2_circularity_ge0.5_diagnostic,chem_perturbation_raw,tri_1-25,2471,587,109,0
compact_lt2_circularity_ge0.5_diagnostic,chem_perturbation_raw,tri_1-30,2481,612,112,0
compact_lt2_circularity_ge0.5_diagnostic,chem_perturbation_raw,tri_1-35,2711,583,31,0
compact_lt2_circularity_ge0.5_diagnostic,chem_perturbation_raw,tri_1-40,2372,583,40,0
compact_lt2_circularity_ge0.5_diagnostic,chem_perturbation_raw,unavailable,502588,197529,22103,0
compact_lt2_circularity_ge0.5_diagnostic,chem_perturbation_raw,wnt_i_11,26,24,0,0
compact_lt2_circularity_ge0.5_diagnostic,chem_perturbation_raw,wnt_i_12,25,24,0,0
compact_lt2_circularity_ge0.5_diagnostic,chem_perturbation_raw,wnt_i_13,225,179,29,0
compact_lt2_circularity_ge0.5_diagnostic,chem_perturbation_raw,wnt_i_13_13,9,6,0,0
compact_lt2_circularity_ge0.5_diagnostic,chem_perturbation_raw,wnt_i_14,24,24,0,0
compact_lt2_circularity_ge0.5_diagnostic,temperature_raw,19.0,50,26,1,0
compact_lt2_circularity_ge0.5_diagnostic,temperature_raw,22.0,44097,24844,1695,0
compact_lt2_circularity_ge0.5_diagnostic,temperature_raw,24.0,264,215,65,0
compact_lt2_circularity_ge0.5_diagnostic,temperature_raw,25.0,25,8,1,0
compact_lt2_circularity_ge0.5_diagnostic,temperature_raw,28.0,569,491,16,0
compact_lt2_circularity_ge0.5_diagnostic,temperature_raw,28.5,21966,11864,2580,0
compact_lt2_circularity_ge0.5_diagnostic,temperature_raw,30.0,462687,168735,18384,0
compact_lt2_circularity_ge0.5_diagnostic,temperature_raw,32.0,190,160,3,0
compact_lt2_circularity_ge0.5_diagnostic,temperature_raw,33.5,27,8,1,0
compact_lt2_circularity_ge0.5_diagnostic,temperature_raw,34.0,794,630,49,0
compact_lt2_circularity_ge0.5_diagnostic,temperature_raw,34.2,89,87,0,0
compact_lt2_circularity_ge0.5_diagnostic,temperature_raw,34.4,9,7,0,0
compact_lt2_circularity_ge0.5_diagnostic,temperature_raw,35.0,777,571,46,0
compact_lt2_circularity_ge0.5_diagnostic,temperature_raw,35.1,50,48,0,0
compact_lt2_circularity_ge0.5_diagnostic,temperature_raw,unavailable,308,266,0,0
compact_lt2_circularity_ge0.5_diagnostic,segmentation_backend,sam2_video,20316,10593,2499,0
compact_lt2_circularity_ge0.5_diagnostic,segmentation_backend,unavailable,511586,197367,20342,0
compact_lt2_circularity_ge0.5_diagnostic,applicability,exclusion,531004,207223,22841,0
compact_lt2_circularity_ge0.5_diagnostic,applicability,not_applicable,898,737,0,0
