image_id,image_path,relative_path,filename,stem,extension,size_bytes,modified_time,perturbation_domain,experiment_id,batch_folder,width_px,height_px,image_mode,image_role,excluded_path,read_error,stage_hpf,stage_source_label,stage_addition_hpf,stage_addition_source_label,perturbation_parsed,perturbation_key,fov_label,source_embryo_label,crop_variant,filename_parse_method,metadata_match_status,metadata_match_score,metadata_candidate_count,metadata_row_number,metadata_collection_name,metadata_collection_status,metadata_collection_user,metadata_notes,metadata_expt,metadata_cross_batch,metadata_collection_batch,metadata_perturbation,metadata_collection_date,metadata_perturbation_type,metadata_stage_addition,metadata_dose,metadata_stage_collected,metadata_ancestors,metadata_end,metadata_collection_date_excel_raw,metadata_stage_hpf
e450c5c908ae2edf,"/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE9/Batch 2: msx1a | msx1b | msx3/images/18hpf_E_msx1a,msx1b,msx3.jpg","genetic_perturbations/GENE9/Batch 2: msx1a | msx1b | msx3/images/18hpf_E_msx1a,msx1b,msx3.jpg","18hpf_E_msx1a,msx1b,msx3.jpg","18hpf_E_msx1a,msx1b,msx3",.jpg,246940,2026-02-13 22:24:45.000000000,genetic,GENE9,Batch 2: msx1a | msx1b | msx3,1280,960,RGB,eight_embryo_fov,False,,18.0,18hpf,,,"msx1a,msx1b,msx3",msx1a|msx1b|msx3,E,,,stage_first_filename,unmatched_stage,,0,,,,,,,,,,,,,,,,,,
f72d30d6521061a2,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE9/Batch 2: msx1a | msx1b | msx3/images/18hpf_F_ctrl-inj.jpg,genetic_perturbations/GENE9/Batch 2: msx1a | msx1b | msx3/images/18hpf_F_ctrl-inj.jpg,18hpf_F_ctrl-inj.jpg,18hpf_F_ctrl-inj,.jpg,253808,2026-02-13 22:24:55.000000000,genetic,GENE9,Batch 2: msx1a | msx1b | msx3,1280,960,RGB,eight_embryo_fov,False,,18.0,18hpf,,,ctrl-inj,ctrl|inj,F,,,stage_first_filename,unmatched_stage,,0,,,,,,,,,,,,,,,,,,
5c876cfaf2ed7485,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE9/Batch 2: msx1a | msx1b | msx3/images/24hpf_A_msx1a.jpg,genetic_perturbations/GENE9/Batch 2: msx1a | msx1b | msx3/images/24hpf_A_msx1a.jpg,24hpf_A_msx1a.jpg,24hpf_A_msx1a,.jpg,248270,2026-02-13 22:18:58.000000000,genetic,GENE9,Batch 2: msx1a | msx1b | msx3,1280,960,RGB,eight_embryo_fov,False,,24.0,24hpf,,,msx1a,msx1a,A,,,stage_first_filename,exact,1.0,1,607.0,GENE9_msx1a_24hpf,Hashing Completed,"Benjamin Haagen, Heidi Lee",,GENE9,2,6,msx1a,2026-02-11,crispant,1-cell,,24hpf,1.0,,46064,24.0
f6a91748a0343285,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE9/Batch 2: msx1a | msx1b | msx3/images/24hpf_B_msx1b.jpg,genetic_perturbations/GENE9/Batch 2: msx1a | msx1b | msx3/images/24hpf_B_msx1b.jpg,24hpf_B_msx1b.jpg,24hpf_B_msx1b,.jpg,263644,2026-02-13 22:19:33.000000000,genetic,GENE9,Batch 2: msx1a | msx1b | msx3,1280,960,RGB,eight_embryo_fov,False,,24.0,24hpf,,,msx1b,msx1b,B,,,stage_first_filename,exact,1.0,1,608.0,GENE9_msx1b_24hpf,Hashing Completed,"Benjamin Haagen, Heidi Lee",,GENE9,2,6,msx1b,2026-02-11,crispant,1-cell,,24hpf,1.0,,46064,24.0
69cb522f0bf20193,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE9/Batch 2: msx1a | msx1b | msx3/images/24hpf_C_msx3.jpg,genetic_perturbations/GENE9/Batch 2: msx1a | msx1b | msx3/images/24hpf_C_msx3.jpg,24hpf_C_msx3.jpg,24hpf_C_msx3,.jpg,245209,2026-02-13 22:20:06.000000000,genetic,GENE9,Batch 2: msx1a | msx1b | msx3,1280,960,RGB,eight_embryo_fov,False,,24.0,24hpf,,,msx3,msx3,C,,,stage_first_filename,exact,1.0,1,609.0,GENE9_msx3_24hpf,Hashing Completed,"Benjamin Haagen, Heidi Lee",,GENE9,2,6,msx3,2026-02-11,crispant,1-cell,,24hpf,1.0,,46064,24.0
bb04bd0858385656,"/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE9/Batch 2: msx1a | msx1b | msx3/images/24hpf_D_msx1a,msx1b.jpg","genetic_perturbations/GENE9/Batch 2: msx1a | msx1b | msx3/images/24hpf_D_msx1a,msx1b.jpg","24hpf_D_msx1a,msx1b.jpg","24hpf_D_msx1a,msx1b",.jpg,246590,2026-02-13 22:20:41.000000000,genetic,GENE9,Batch 2: msx1a | msx1b | msx3,1280,960,RGB,eight_embryo_fov,False,,24.0,24hpf,,,"msx1a,msx1b",msx1a|msx1b,D,,,stage_first_filename,exact,1.0,1,610.0,GENE9_msx1a;msx1b_24hpf,Hashing Completed,"Benjamin Haagen, Heidi Lee",,GENE9,2,6,msx1a;msx1b,2026-02-11,crispant,1-cell,,24hpf,1.0,,46064,24.0
4c28393a824b3d1e,"/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE9/Batch 2: msx1a | msx1b | msx3/images/24hpf_E_msx1a,msx1b,msx3.jpg","genetic_perturbations/GENE9/Batch 2: msx1a | msx1b | msx3/images/24hpf_E_msx1a,msx1b,msx3.jpg","24hpf_E_msx1a,msx1b,msx3.jpg","24hpf_E_msx1a,msx1b,msx3",.jpg,253349,2026-02-13 22:21:20.000000000,genetic,GENE9,Batch 2: msx1a | msx1b | msx3,1280,960,RGB,eight_embryo_fov,False,,24.0,24hpf,,,"msx1a,msx1b,msx3",msx1a|msx1b|msx3,E,,,stage_first_filename,exact,1.0,1,611.0,GENE9_msx1a;msx1b;msx3_24hpf,Hashing Completed,"Benjamin Haagen, Heidi Lee",,GENE9,2,6,msx1a;msx1b;msx3,2026-02-11,crispant,1-cell,,24hpf,1.0,,46064,24.0
f36d9e8da33dd6c0,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE9/Batch 2: msx1a | msx1b | msx3/images/24hpf_F_ctrl-inj.jpg,genetic_perturbations/GENE9/Batch 2: msx1a | msx1b | msx3/images/24hpf_F_ctrl-inj.jpg,24hpf_F_ctrl-inj.jpg,24hpf_F_ctrl-inj,.jpg,237453,2026-02-13 22:21:41.000000000,genetic,GENE9,Batch 2: msx1a | msx1b | msx3,1280,960,RGB,eight_embryo_fov,False,,24.0,24hpf,,,ctrl-inj,ctrl|inj,F,,,stage_first_filename,unmatched_condition,0.2222222222222222,1,,,,,,,,,,,,,,,,,,
492bae1da509c9a8,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE9/Batch 2: msx1a | msx1b | msx3/images/48hpf_A_msx1a.jpg,genetic_perturbations/GENE9/Batch 2: msx1a | msx1b | msx3/images/48hpf_A_msx1a.jpg,48hpf_A_msx1a.jpg,48hpf_A_msx1a,.jpg,231371,2026-02-13 22:25:35.000000000,genetic,GENE9,Batch 2: msx1a | msx1b | msx3,1280,960,RGB,eight_embryo_fov,False,,48.0,48hpf,,,msx1a,msx1a,A,,,stage_first_filename,exact,1.0,1,612.0,GENE9_msx1a_48hpf,Hashing Completed,"Benjamin Haagen, Heidi Lee",,GENE9,2,7,msx1a,2026-02-12,crispant,1-cell,,48hpf,1.0,,46065,48.0
db03556ee82dd242,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE9/Batch 2: msx1a | msx1b | msx3/images/48hpf_B_msx1b.jpg,genetic_perturbations/GENE9/Batch 2: msx1a | msx1b | msx3/images/48hpf_B_msx1b.jpg,48hpf_B_msx1b.jpg,48hpf_B_msx1b,.jpg,218941,2026-02-13 22:26:31.000000000,genetic,GENE9,Batch 2: msx1a | msx1b | msx3,1280,960,RGB,eight_embryo_fov,False,,48.0,48hpf,,,msx1b,msx1b,B,,,stage_first_filename,exact,1.0,1,613.0,GENE9_msx1b_48hpf,Hashing Completed,"Benjamin Haagen, Heidi Lee",,GENE9,2,7,msx1b,2026-02-12,crispant,1-cell,,48hpf,1.0,,46065,48.0
29e2943fe2d312ed,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE9/Batch 2: msx1a | msx1b | msx3/images/48hpf_C_msx3.jpg,genetic_perturbations/GENE9/Batch 2: msx1a | msx1b | msx3/images/48hpf_C_msx3.jpg,48hpf_C_msx3.jpg,48hpf_C_msx3,.jpg,207917,2026-02-13 22:26:56.000000000,genetic,GENE9,Batch 2: msx1a | msx1b | msx3,1280,960,RGB,eight_embryo_fov,False,,48.0,48hpf,,,msx3,msx3,C,,,stage_first_filename,exact,1.0,1,614.0,GENE9_msx3_48hpf,Hashing Completed,"Benjamin Haagen, Heidi Lee",,GENE9,2,7,msx3,2026-02-12,crispant,1-cell,,48hpf,1.0,,46065,48.0
3cbe3fd50daa9d0c,"/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE9/Batch 2: msx1a | msx1b | msx3/images/48hpf_D_msx1a,msx1b.jpg","genetic_perturbations/GENE9/Batch 2: msx1a | msx1b | msx3/images/48hpf_D_msx1a,msx1b.jpg","48hpf_D_msx1a,msx1b.jpg","48hpf_D_msx1a,msx1b",.jpg,210779,2026-02-13 22:27:33.000000000,genetic,GENE9,Batch 2: msx1a | msx1b | msx3,1280,960,RGB,eight_embryo_fov,False,,48.0,48hpf,,,"msx1a,msx1b",msx1a|msx1b,D,,,stage_first_filename,exact,1.0,1,615.0,GENE9_msx1a;msx1b_48hpf,Hashing Completed,"Benjamin Haagen, Heidi Lee",,GENE9,2,7,msx1a;msx1b,2026-02-12,crispant,1-cell,,48hpf,1.0,,46065,48.0
fe5cb3e0038c9a01,"/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE9/Batch 2: msx1a | msx1b | msx3/images/48hpf_E_msx1a,msx1b,msx3.jpg","genetic_perturbations/GENE9/Batch 2: msx1a | msx1b | msx3/images/48hpf_E_msx1a,msx1b,msx3.jpg","48hpf_E_msx1a,msx1b,msx3.jpg","48hpf_E_msx1a,msx1b,msx3",.jpg,210237,2026-02-13 22:28:03.000000000,genetic,GENE9,Batch 2: msx1a | msx1b | msx3,1280,960,RGB,eight_embryo_fov,False,,48.0,48hpf,,,"msx1a,msx1b,msx3",msx1a|msx1b|msx3,E,,,stage_first_filename,exact,1.0,1,616.0,GENE9_msx1a;msx1b;msx3_48hpf,Hashing Completed,"Benjamin Haagen, Heidi Lee",,GENE9,2,7,msx1a;msx1b;msx3,2026-02-12,crispant,1-cell,,48hpf,1.0,,46065,48.0
65e3ff6d41d4c430,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE9/Batch 2: msx1a | msx1b | msx3/images/48hpf_F_ctrl-inj.jpg,genetic_perturbations/GENE9/Batch 2: msx1a | msx1b | msx3/images/48hpf_F_ctrl-inj.jpg,48hpf_F_ctrl-inj.jpg,48hpf_F_ctrl-inj,.jpg,216327,2026-02-13 22:28:12.000000000,genetic,GENE9,Batch 2: msx1a | msx1b | msx3,1280,960,RGB,eight_embryo_fov,False,,48.0,48hpf,,,ctrl-inj,ctrl|inj,F,,,stage_first_filename,unmatched_condition,0.2222222222222222,1,,,,,,,,,,,,,,,,,,
0337e8289a19231c,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE9/Batch 2: msx1a | msx1b | msx3/images/72hpf_A_msx1a.jpg,genetic_perturbations/GENE9/Batch 2: msx1a | msx1b | msx3/images/72hpf_A_msx1a.jpg,72hpf_A_msx1a.jpg,72hpf_A_msx1a,.jpg,197990,2026-02-13 22:29:32.000000000,genetic,GENE9,Batch 2: msx1a | msx1b | msx3,1280,960,RGB,eight_embryo_fov,False,,72.0,72hpf,,,msx1a,msx1a,A,,,stage_first_filename,exact,1.0,1,617.0,GENE9_msx1a_72hpf,Hashing Completed,"Benjamin Haagen, Heidi Lee",,GENE9,2,8,msx1a,2026-02-13,crispant,1-cell,,72hpf,1.0,,46066,72.0
9f7dd42fd1107938,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE9/Batch 2: msx1a | msx1b | msx3/images/72hpf_B_msx1b.jpg,genetic_perturbations/GENE9/Batch 2: msx1a | msx1b | msx3/images/72hpf_B_msx1b.jpg,72hpf_B_msx1b.jpg,72hpf_B_msx1b,.jpg,206301,2026-02-13 22:30:02.000000000,genetic,GENE9,Batch 2: msx1a | msx1b | msx3,1280,960,RGB,eight_embryo_fov,False,,72.0,72hpf,,,msx1b,msx1b,B,,,stage_first_filename,exact,1.0,1,618.0,GENE9_msx1b_72hpf,Hashing Completed,"Benjamin Haagen, Heidi Lee",,GENE9,2,8,msx1b,2026-02-13,crispant,1-cell,,72hpf,1.0,,46066,72.0
7e34693e9a17439d,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE9/Batch 2: msx1a | msx1b | msx3/images/72hpf_C_msx3.jpg,genetic_perturbations/GENE9/Batch 2: msx1a | msx1b | msx3/images/72hpf_C_msx3.jpg,72hpf_C_msx3.jpg,72hpf_C_msx3,.jpg,204155,2026-02-13 22:30:29.000000000,genetic,GENE9,Batch 2: msx1a | msx1b | msx3,1280,960,RGB,eight_embryo_fov,False,,72.0,72hpf,,,msx3,msx3,C,,,stage_first_filename,exact,1.0,1,619.0,GENE9_msx3_72hpf,Hashing Completed,"Benjamin Haagen, Heidi Lee",,GENE9,2,8,msx3,2026-02-13,crispant,1-cell,,72hpf,1.0,,46066,72.0
a9be7f023057d6c7,"/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE9/Batch 2: msx1a | msx1b | msx3/images/72hpf_D_msx1a,msx1b.jpg","genetic_perturbations/GENE9/Batch 2: msx1a | msx1b | msx3/images/72hpf_D_msx1a,msx1b.jpg","72hpf_D_msx1a,msx1b.jpg","72hpf_D_msx1a,msx1b",.jpg,207608,2026-02-13 22:31:03.000000000,genetic,GENE9,Batch 2: msx1a | msx1b | msx3,1280,960,RGB,eight_embryo_fov,False,,72.0,72hpf,,,"msx1a,msx1b",msx1a|msx1b,D,,,stage_first_filename,exact,1.0,1,620.0,GENE9_msx1a;msx1b_72hpf,Hashing Completed,"Benjamin Haagen, Heidi Lee",,GENE9,2,8,msx1a;msx1b,2026-02-13,crispant,1-cell,,72hpf,1.0,,46066,72.0
b708556c28138a19,"/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE9/Batch 2: msx1a | msx1b | msx3/images/72hpf_E_msx1a,msx1b,msx3.jpg","genetic_perturbations/GENE9/Batch 2: msx1a | msx1b | msx3/images/72hpf_E_msx1a,msx1b,msx3.jpg","72hpf_E_msx1a,msx1b,msx3.jpg","72hpf_E_msx1a,msx1b,msx3",.jpg,197367,2026-02-13 22:31:38.000000000,genetic,GENE9,Batch 2: msx1a | msx1b | msx3,1280,960,RGB,eight_embryo_fov,False,,72.0,72hpf,,,"msx1a,msx1b,msx3",msx1a|msx1b|msx3,E,,,stage_first_filename,exact,1.0,1,621.0,GENE9_msx1a;msx1b;msx3_72hpf,Hashing Completed,"Benjamin Haagen, Heidi Lee",,GENE9,2,8,msx1a;msx1b;msx3,2026-02-13,crispant,1-cell,,72hpf,1.0,,46066,72.0
2682e3f737e27cb2,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE9/Batch 2: msx1a | msx1b | msx3/images/72hpf_F_ctrl-inj.jpg,genetic_perturbations/GENE9/Batch 2: msx1a | msx1b | msx3/images/72hpf_F_ctrl-inj.jpg,72hpf_F_ctrl-inj.jpg,72hpf_F_ctrl-inj,.jpg,214941,2026-02-13 22:31:50.000000000,genetic,GENE9,Batch 2: msx1a | msx1b | msx3,1280,960,RGB,eight_embryo_fov,False,,72.0,72hpf,,,ctrl-inj,ctrl|inj,F,,,stage_first_filename,unmatched_condition,0.2222222222222222,1,,,,,,,,,,,,,,,,,,
e7544a22405b7b06,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE9/Batch 3: snai1a | snai1b | snai2 | snai3/ABANDONED_first_collection/images/18hpf_A_snai1a.jpg,genetic_perturbations/GENE9/Batch 3: snai1a | snai1b | snai2 | snai3/ABANDONED_first_collection/images/18hpf_A_snai1a.jpg,18hpf_A_snai1a.jpg,18hpf_A_snai1a,.jpg,252403,2025-10-24 17:50:20.000000000,genetic,GENE9,Batch 3: snai1a | snai1b | snai2 | snai3,1280,960,RGB,eight_embryo_fov,True,,18.0,18hpf,,,snai1a,snai1a,A,,,stage_first_filename,unmatched_stage,,0,,,,,,,,,,,,,,,,,,
cde6cf2a6a2c7328,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE9/Batch 3: snai1a | snai1b | snai2 | snai3/ABANDONED_first_collection/images/18hpf_B_snai1b.jpg,genetic_perturbations/GENE9/Batch 3: snai1a | snai1b | snai2 | snai3/ABANDONED_first_collection/images/18hpf_B_snai1b.jpg,18hpf_B_snai1b.jpg,18hpf_B_snai1b,.jpg,248359,2025-10-24 17:50:51.000000000,genetic,GENE9,Batch 3: snai1a | snai1b | snai2 | snai3,1280,960,RGB,eight_embryo_fov,True,,18.0,18hpf,,,snai1b,snai1b,B,,,stage_first_filename,unmatched_stage,,0,,,,,,,,,,,,,,,,,,
35b3a1821dad6d4b,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE9/Batch 3: snai1a | snai1b | snai2 | snai3/ABANDONED_first_collection/images/18hpf_C_snai2.jpg,genetic_perturbations/GENE9/Batch 3: snai1a | snai1b | snai2 | snai3/ABANDONED_first_collection/images/18hpf_C_snai2.jpg,18hpf_C_snai2.jpg,18hpf_C_snai2,.jpg,244233,2025-10-24 17:51:13.000000000,genetic,GENE9,Batch 3: snai1a | snai1b | snai2 | snai3,1280,960,RGB,eight_embryo_fov,True,,18.0,18hpf,,,snai2,snai2,C,,,stage_first_filename,unmatched_stage,,0,,,,,,,,,,,,,,,,,,
1f78760b7183f230,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE9/Batch 3: snai1a | snai1b | snai2 | snai3/ABANDONED_first_collection/images/18hpf_D_snai3.jpg,genetic_perturbations/GENE9/Batch 3: snai1a | snai1b | snai2 | snai3/ABANDONED_first_collection/images/18hpf_D_snai3.jpg,18hpf_D_snai3.jpg,18hpf_D_snai3,.jpg,248690,2025-10-24 17:51:41.000000000,genetic,GENE9,Batch 3: snai1a | snai1b | snai2 | snai3,1280,960,RGB,eight_embryo_fov,True,,18.0,18hpf,,,snai3,snai3,D,,,stage_first_filename,unmatched_stage,,0,,,,,,,,,,,,,,,,,,
8450b963d523ada0,"/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE9/Batch 3: snai1a | snai1b | snai2 | snai3/ABANDONED_first_collection/images/18hpf_E_snai1a,snai1b.jpg","genetic_perturbations/GENE9/Batch 3: snai1a | snai1b | snai2 | snai3/ABANDONED_first_collection/images/18hpf_E_snai1a,snai1b.jpg","18hpf_E_snai1a,snai1b.jpg","18hpf_E_snai1a,snai1b",.jpg,259440,2025-10-24 17:56:10.000000000,genetic,GENE9,Batch 3: snai1a | snai1b | snai2 | snai3,1280,960,RGB,eight_embryo_fov,True,,18.0,18hpf,,,"snai1a,snai1b",snai1a|snai1b,E,,,stage_first_filename,unmatched_stage,,0,,,,,,,,,,,,,,,,,,
245ef7cd9f60fb05,"/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE9/Batch 3: snai1a | snai1b | snai2 | snai3/ABANDONED_first_collection/images/18hpf_F_snai1a,snai1b,snai2.jpg","genetic_perturbations/GENE9/Batch 3: snai1a | snai1b | snai2 | snai3/ABANDONED_first_collection/images/18hpf_F_snai1a,snai1b,snai2.jpg","18hpf_F_snai1a,snai1b,snai2.jpg","18hpf_F_snai1a,snai1b,snai2",.jpg,278510,2025-10-24 17:56:48.000000000,genetic,GENE9,Batch 3: snai1a | snai1b | snai2 | snai3,1280,960,RGB,eight_embryo_fov,True,,18.0,18hpf,,,"snai1a,snai1b,snai2",snai1a|snai1b|snai2,F,,,stage_first_filename,unmatched_stage,,0,,,,,,,,,,,,,,,,,,
1be87e4043b2e1df,"/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE9/Batch 3: snai1a | snai1b | snai2 | snai3/ABANDONED_first_collection/images/18hpf_G_snai1a,snai1b,snai2,snai3.jpg","genetic_perturbations/GENE9/Batch 3: snai1a | snai1b | snai2 | snai3/ABANDONED_first_collection/images/18hpf_G_snai1a,snai1b,snai2,snai3.jpg","18hpf_G_snai1a,snai1b,snai2,snai3.jpg","18hpf_G_snai1a,snai1b,snai2,snai3",.jpg,303735,2025-10-24 17:57:16.000000000,genetic,GENE9,Batch 3: snai1a | snai1b | snai2 | snai3,1280,960,RGB,eight_embryo_fov,True,,18.0,18hpf,,,"snai1a,snai1b,snai2,snai3",snai1a|snai1b|snai2|snai3,G,,,stage_first_filename,unmatched_stage,,0,,,,,,,,,,,,,,,,,,
21bc79cac745c403,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE9/Batch 3: snai1a | snai1b | snai2 | snai3/ABANDONED_first_collection/images/18hpf_H_ctrl-inj.jpg,genetic_perturbations/GENE9/Batch 3: snai1a | snai1b | snai2 | snai3/ABANDONED_first_collection/images/18hpf_H_ctrl-inj.jpg,18hpf_H_ctrl-inj.jpg,18hpf_H_ctrl-inj,.jpg,228891,2025-10-24 17:57:29.000000000,genetic,GENE9,Batch 3: snai1a | snai1b | snai2 | snai3,1280,960,RGB,eight_embryo_fov,True,,18.0,18hpf,,,ctrl-inj,ctrl|inj,H,,,stage_first_filename,unmatched_stage,,0,,,,,,,,,,,,,,,,,,
012da27d21bce435,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE9/Batch 3: snai1a | snai1b | snai2 | snai3/ABANDONED_first_collection/images/24hpf_A_snai1a.jpg,genetic_perturbations/GENE9/Batch 3: snai1a | snai1b | snai2 | snai3/ABANDONED_first_collection/images/24hpf_A_snai1a.jpg,24hpf_A_snai1a.jpg,24hpf_A_snai1a,.jpg,241733,2025-10-24 17:44:52.000000000,genetic,GENE9,Batch 3: snai1a | snai1b | snai2 | snai3,1280,960,RGB,eight_embryo_fov,True,,24.0,24hpf,,,snai1a,snai1a,A,,,stage_first_filename,exact,1.0,1,581.0,GENE9_snai1a_24hpf,Hashing Completed,"Benjamin Haagen, Heidi Lee",,GENE9,3,10,snai1a,2026-02-18,crispant,1-cell,,24hpf,1.0,,46071,24.0
aacc500d24d5d852,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE9/Batch 3: snai1a | snai1b | snai2 | snai3/ABANDONED_first_collection/images/24hpf_B_snai1b.jpg,genetic_perturbations/GENE9/Batch 3: snai1a | snai1b | snai2 | snai3/ABANDONED_first_collection/images/24hpf_B_snai1b.jpg,24hpf_B_snai1b.jpg,24hpf_B_snai1b,.jpg,249164,2025-10-24 17:45:21.000000000,genetic,GENE9,Batch 3: snai1a | snai1b | snai2 | snai3,1280,960,RGB,eight_embryo_fov,True,,24.0,24hpf,,,snai1b,snai1b,B,,,stage_first_filename,exact,1.0,1,582.0,GENE9_snai1b_24hpf,Hashing Completed,"Benjamin Haagen, Heidi Lee",,GENE9,3,10,snai1b,2026-02-18,crispant,1-cell,,24hpf,1.0,,46071,24.0
5fc13aa83f557c66,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE9/Batch 3: snai1a | snai1b | snai2 | snai3/ABANDONED_first_collection/images/24hpf_C_snai2.jpg,genetic_perturbations/GENE9/Batch 3: snai1a | snai1b | snai2 | snai3/ABANDONED_first_collection/images/24hpf_C_snai2.jpg,24hpf_C_snai2.jpg,24hpf_C_snai2,.jpg,239457,2025-10-24 17:45:52.000000000,genetic,GENE9,Batch 3: snai1a | snai1b | snai2 | snai3,1280,960,RGB,eight_embryo_fov,True,,24.0,24hpf,,,snai2,snai2,C,,,stage_first_filename,exact,1.0,1,583.0,GENE9_snai2_24hpf,Hashing Completed,"Benjamin Haagen, Heidi Lee",,GENE9,3,10,snai2,2026-02-18,crispant,1-cell,,24hpf,1.0,,46071,24.0
60eb8f861ddf4493,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE9/Batch 3: snai1a | snai1b | snai2 | snai3/ABANDONED_first_collection/images/24hpf_D_snai3.jpg,genetic_perturbations/GENE9/Batch 3: snai1a | snai1b | snai2 | snai3/ABANDONED_first_collection/images/24hpf_D_snai3.jpg,24hpf_D_snai3.jpg,24hpf_D_snai3,.jpg,233611,2025-10-24 17:46:47.000000000,genetic,GENE9,Batch 3: snai1a | snai1b | snai2 | snai3,1280,960,RGB,eight_embryo_fov,True,,24.0,24hpf,,,snai3,snai3,D,,,stage_first_filename,exact,1.0,1,584.0,GENE9_snai3_24hpf,Hashing Completed,"Benjamin Haagen, Heidi Lee",,GENE9,3,10,snai3,2026-02-18,crispant,1-cell,,24hpf,1.0,,46071,24.0
889b0488a475641e,"/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/genetic_perturbations/GENE9/Batch 3: snai1a | snai1b | snai2 | snai3/ABANDONED_first_collection/images/24hpf_E_snai1a,snai1b.jpg","genetic_perturbations/GENE9/Batch 3: snai1a | snai1b | snai2 | snai3/ABANDONED_first_collection/images/24hpf_E_snai1a,snai1b.jpg","24hpf_E_snai1a,snai1b.jpg","24hpf_E_snai1a,snai1b",.jpg,257829,2025-10-24 17:47:18.000000000,genetic,GENE9,Batch 3: snai1a | snai1b | snai2 | snai3,1280,960,RGB,eight_embryo_fov,True,,24.0,24hpf,,,"snai1a,snai1b",snai1a|snai1b,E,,,stage_first_filename,exact,1.0,1,585.0,GENE9_snai1a;snai1b_24hpf,Hashing Completed,"Benjamin Haagen, Heidi Lee",,GENE9,3,10,snai1a;snai1b,2026-02-18,crispant,1-cell,,24hpf,1.0,,46071,24.0
